  8,33  23        1     0.000000000 19518  D   N 0 (00 ..) [kworker/u65:1]
  8,33   7       18     2.958115790     0  D  WS 288392 + 512 [swapper/7]
  8,33   7       19     2.958662494     0  D  WS 288904 + 512 [swapper/7]
  8,33   7       20     2.959194482     0  D  WS 289416 + 512 [swapper/7]
  8,33   7       21     2.959719927     0  D  WS 289928 + 512 [swapper/7]
  8,33   7       22     2.960247435     0  D  WS 290440 + 512 [swapper/7]
  8,33   7       23     2.960783135     0  D  WS 290952 + 512 [swapper/7]
  8,33   7       24     2.961811598     0  D  WS 291464 + 512 [swapper/7]
  8,33   7       25     2.962341491     0  D  WS 291976 + 512 [swapper/7]
  8,33   7       26     2.962867498     0  D  WS 292488 + 512 [swapper/7]
  8,33   7       27     2.963762845     0  D  WS 293000 + 512 [swapper/7]
  8,33   7       28     2.964273018     0  D  WS 293512 + 512 [swapper/7]
  8,33   7       29     2.964606509     0  D  WS 294024 + 512 [swapper/7]
  8,33   7       30     2.964622337    44  D  WS 294536 + 512 [ksoftirqd/7]
  8,33   7       31     2.965201269     0  D  WS 295048 + 512 [swapper/7]
  8,33   7       32     2.965725341     0  D  WS 295560 + 512 [swapper/7]
  8,33  17       38     2.966279610     0  D  WS 296072 + 512 [swapper/7]
  8,33  17       39     2.966973343     0  D  WS 296584 + 512 [swapper/7]
  8,33  17       40     2.967500246     0  D  WS 297096 + 512 [swapper/7]
  8,33  17       41     2.968034292     0  D  WS 297608 + 512 [swapper/7]
  8,33  17       42     2.968553546     0  D  WS 298120 + 512 [swapper/7]
  8,33  17       43     2.969126864     0  D  WS 298632 + 512 [swapper/7]
  8,33  17       44     2.969651738     0  D  WS 299144 + 512 [swapper/7]
  8,33  17       45     2.970147632     0  D  WS 299656 + 512 [swapper/7]
  8,33  17       46     2.970666569     0  D  WS 300168 + 512 [swapper/7]
  8,33  17       47     2.971871643     0  D  WS 300680 + 512 [swapper/7]
  8,33  17       48     2.972480106     0  D  WS 301192 + 512 [swapper/7]
  8,33  17       49     2.973062403     0  D  WS 301704 + 512 [swapper/7]
  8,33  17       50     2.973641452     0  D  WS 302216 + 512 [swapper/7]
  8,33  17       51     2.974348664     0  D  WS 302728 + 512 [swapper/7]
  8,33  17       52     2.974951353     0  D  WS 303240 + 512 [swapper/7]
  8,33  17       53     2.975551456     0  D  WS 303752 + 512 [swapper/7]
  8,33  17       54     2.976081777     0  D  WS 304264 + 512 [swapper/7]
  8,33  17       55     2.976779343     0  D  WS 304776 + 512 [swapper/7]
  8,33  17       56     2.977307381     0  D  WS 305288 + 512 [swapper/7]
  8,33  17       57     2.977835984     0  D  WS 305800 + 512 [swapper/7]
  8,33  17       58     2.978361851     0  D  WS 306312 + 512 [swapper/7]
  8,33  17       59     2.979062334     0  D  WS 306824 + 512 [swapper/7]
  8,33  17       60     2.979590085     0  D  WS 307336 + 512 [swapper/7]
  8,33  17       61     2.980124549     0  D  WS 307848 + 512 [swapper/7]
  8,33  17       62     2.980645203     0  D  WS 308360 + 512 [swapper/7]
  8,33  17       63     2.981742727     0  D  WS 308872 + 512 [swapper/7]
  8,33  17       64     2.982266715     0  D  WS 309384 + 512 [swapper/7]
  8,33  17       65     2.982796375     0  D  WS 309896 + 512 [swapper/7]
  8,33  17       66     2.983368660     0  D  WS 310408 + 512 [swapper/7]
  8,33  17       67     2.984079060     0  D  WS 310920 + 512 [swapper/7]
  8,33  17       68     2.984599738     0  D  WS 540544 + 128 [swapper/7]
  8,33   7       33     3.004090201 19574  D  WS 16384 + 8 [mkfs.ext4]
  8,33  17       69     3.027218555 19577  D   R 16386 + 2 [mount]
  8,33   7       34     3.028681367 19577  D   R 16384 + 8 [mount]
  8,33  17       70     3.028887403 19577  D   R 16392 + 8 [mount]
  8,33   7       35     3.029042669 19577  D   R 16560 + 8 [mount]
  8,33   7       36     3.029049642 19577  D   R 16568 + 8 [mount]
  8,33   7       37     3.029054902 19577  D   R 16576 + 8 [mount]
  8,33   7       38     3.029061407 19577  D   R 16584 + 8 [mount]
  8,33   7       39     3.029066309 19577  D   R 16592 + 8 [mount]
  8,33   7       40     3.029072454 19577  D   R 16600 + 8 [mount]
  8,33   7       41     3.029077109 19577  D   R 16608 + 8 [mount]
  8,33   7       42     3.029082445 19577  D   R 16616 + 8 [mount]
  8,33   7       43     3.029087303 19577  D   R 16624 + 8 [mount]
  8,33   7       44     3.029092065 19577  D   R 16632 + 8 [mount]
  8,33   7       45     3.029096593 19577  D   R 16640 + 8 [mount]
  8,33   7       46     3.029101130 19577  D   R 16648 + 8 [mount]
  8,33   7       47     3.029107101 19577  D   R 16656 + 8 [mount]
  8,33   7       48     3.029111529 19577  D   R 16664 + 8 [mount]
  8,33   7       49     3.029116337 19577  D   R 16672 + 8 [mount]
  8,33   7       50     3.029120614 19577  D   R 16680 + 8 [mount]
  8,33   7       51     3.029124981 19577  D   R 16688 + 8 [mount]
  8,33   7       52     3.029129078 19577  D   R 16696 + 8 [mount]
  8,33   7       53     3.029133248 19577  D   R 16704 + 8 [mount]
  8,33   7       54     3.029137682 19577  D   R 16712 + 8 [mount]
  8,33   7       55     3.029142470 19577  D   R 16720 + 8 [mount]
  8,33   7       56     3.029146951 19577  D   R 16728 + 8 [mount]
  8,33   7       57     3.029151419 19577  D   R 16736 + 8 [mount]
  8,33   7       58     3.029155666 19577  D   R 16744 + 8 [mount]
  8,33   7       59     3.029159959 19577  D   R 16752 + 8 [mount]
  8,33   7       60     3.029164621 19577  D   R 16760 + 8 [mount]
  8,33   7       61     3.029170071 19577  D   R 16768 + 8 [mount]
  8,33   7       62     3.029176065 19577  D   R 16776 + 8 [mount]
  8,33   7       63     3.029180653 19577  D   R 16784 + 8 [mount]
  8,33   7       64     3.029187620 19577  D   R 16792 + 8 [mount]
  8,33   7       65     3.029193928 19577  D   R 16800 + 8 [mount]
  8,33   7       66     3.029200280 19577  D   R 16808 + 8 [mount]
  8,33   7       67     3.029205333 19577  D  RM 16552 + 8 [mount]
  8,33  17       71     3.029575512 19577  D   R 278664 + 8 [mount]
  8,33  22        2     3.004416105 18888  D   N 0 (00 ..) [kworker/u65:0]
  8,33  22        3     3.020923896 18888  D   N 0 (00 ..) [kworker/u65:0]
  8,33  22        4     3.021091533 18888  D   N 0 (00 ..) [kworker/u65:0]
  8,33   0        1     3.029944573 19577  D WFS 16384 + 8 [mount]
  8,33  10        1     3.008817869 17395  D   N 0 (00 ..) [kworker/u66:2]
  8,33  10        2     3.009344758 17395  D   N 0 (00 ..) [kworker/u66:2]
CPU0 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        1,        4KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 IO unplugs:             0        	 Timer unplugs:           0
CPU1 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          1,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU4 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          1,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU6 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          1,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU7 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:       35,      140KiB	 Write Dispatches:       32,     7940KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 IO unplugs:             0        	 Timer unplugs:           0
CPU10 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          2,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU17 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        3,        9KiB	 Write Dispatches:       68,    16820KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 IO unplugs:             0        	 Timer unplugs:           0
CPU22 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          4,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU23 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          3,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0

Total (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:       38,      149KiB	 Write Dispatches:      101,    24764KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:         12,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0

Throughput (R/W): 0KiB/s / 0KiB/s
Events (8,33): 151 entries
Skips: 0 forward (0 -   0.0%)
