  8,33   5        1     0.000000000 18888  D   N 0 (00 ..) [kworker/u65:0]
  8,33  16       48    10.576226071     0  D  WS 284808 + 512 [swapper/16]
  8,33  16       49    10.576753200     0  D  WS 285320 + 512 [swapper/16]
  8,33  16       50    10.577279514     0  D  WS 285832 + 512 [swapper/16]
  8,33  16       51    10.577808490     0  D  WS 286344 + 512 [swapper/16]
  8,33  16       52    10.578336955     0  D  WS 286856 + 512 [swapper/16]
  8,33  16       53    10.578872334     0  D  WS 287368 + 512 [swapper/16]
  8,33  16       54    10.579406104     0  D  WS 287880 + 512 [swapper/16]
  8,33  16       55    10.579931791     0  D  WS 288392 + 512 [swapper/16]
  8,33  16       56    10.580459569     0  D  WS 288904 + 512 [swapper/16]
  8,33  16       57    10.580980278     0  D  WS 289416 + 512 [swapper/16]
  8,33  16       58    10.581498630     0  D  WS 289928 + 512 [swapper/16]
  8,33  16       59    10.582176905     0  D  WS 290440 + 512 [swapper/16]
  8,33  16       60    10.582739577     0  D  WS 290952 + 512 [swapper/16]
  8,33  16       61    10.583268658     0  D  WS 291464 + 512 [swapper/16]
  8,33  16       62    10.583795486     0  D  WS 291976 + 512 [swapper/16]
  8,33  16       63    10.584445336     0  D  WS 292488 + 512 [swapper/16]
  8,33  16       64    10.584974063     0  D  WS 293000 + 512 [swapper/16]
  8,33  16       65    10.585506506     0  D  WS 293512 + 512 [swapper/16]
  8,33  16       66    10.585690063     0  D  WS 294024 + 512 [swapper/16]
  8,33  16       67    10.585706306    90  D  WS 294536 + 512 [ksoftirqd/16]
  8,33  16       68    10.586254886     0  D  WS 295048 + 512 [swapper/16]
  8,33  16       69    10.586781536     0  D  WS 295560 + 512 [swapper/16]
  8,33  16       70    10.587310770     0  D  WS 296072 + 512 [swapper/16]
  8,33  16       71    10.587837187     0  D  WS 296584 + 512 [swapper/16]
  8,33  16       72    10.588369782     0  D  WS 297096 + 512 [swapper/16]
  8,33  16       73    10.588897650     0  D  WS 297608 + 512 [swapper/16]
  8,33  16       74    10.589421255     0  D  WS 298120 + 512 [swapper/16]
  8,33  16       75    10.589974532 19844  D  WS 298632 + 512 [blktrace]
  8,33  16       76    10.590517179     0  D  WS 299144 + 512 [swapper/16]
  8,33  16       77    10.591151998     0  D  WS 299656 + 512 [swapper/16]
  8,33  16       78    10.591677220     0  D  WS 300168 + 512 [swapper/16]
  8,33  16       79    10.592210157     0  D  WS 300680 + 512 [swapper/16]
  8,33  16       80    10.592736541     0  D  WS 301192 + 512 [swapper/16]
  8,33  16       81    10.593421383     0  D  WS 301704 + 512 [swapper/16]
  8,33  16       82    10.593948543     0  D  WS 302216 + 512 [swapper/16]
  8,33  16       83    10.594476531     0  D  WS 302728 + 512 [swapper/16]
  8,33  16       84    10.595007273     0  D  WS 303240 + 512 [swapper/16]
  8,33  16       85    10.595539715     0  D  WS 303752 + 512 [swapper/16]
  8,33  16       86    10.596061298     0  D  WS 304264 + 512 [swapper/16]
  8,33  16       87    10.596592568     0  D  WS 304776 + 512 [swapper/16]
  8,33  16       88    10.597116894     0  D  WS 305288 + 512 [swapper/16]
  8,33  16       89    10.597647960     0  D  WS 305800 + 512 [swapper/16]
  8,33  16       90    10.598174715     0  D  WS 306312 + 512 [swapper/16]
  8,33  16       91    10.598705417     0  D  WS 306824 + 512 [swapper/16]
  8,33  16       92    10.599237779     0  D  WS 307336 + 512 [swapper/16]
  8,33  16       93    10.599809493     0  D  WS 307848 + 512 [swapper/16]
  8,33  16       94    10.600340970     0  D  WS 308360 + 512 [swapper/16]
  8,33  16       95    10.600869192     0  D  WS 308872 + 512 [swapper/16]
  8,33  16       96    10.601394451     0  D  WS 309384 + 512 [swapper/16]
  8,33  16       97    10.602129895     0  D  WS 309896 + 512 [swapper/16]
  8,33  16       98    10.602656119     0  D  WS 310408 + 512 [swapper/16]
  8,33  16       99    10.603183306     0  D  WS 310920 + 512 [swapper/16]
  8,33  16      100    10.603711408     0  D  WS 540544 + 128 [swapper/16]
  8,33  16      101    10.624086194 19861  D  WS 16384 + 8 [mkfs.ext4]
  8,33   3        1    10.624330575 18888  D   N 0 (00 ..) [kworker/u65:0]
  8,33  11        1    10.628781930 17395  D   N 0 (00 ..) [kworker/u66:2]
  8,33  11        2    10.629309157 17395  D   N 0 (00 ..) [kworker/u66:2]
  8,33  11        3    10.648814717 17395  D   N 0 (00 ..) [kworker/u66:2]
  8,33  10        1    10.655358685 19864  D   R 16386 + 2 [mount]
  8,33  10        2    10.656541646 19864  D   R 16384 + 8 [mount]
  8,33  10        3    10.656729839 19864  D   R 16392 + 8 [mount]
  8,33  10        4    10.656900081 19864  D   R 16560 + 8 [mount]
  8,33  10        5    10.656906971 19864  D   R 16568 + 8 [mount]
  8,33  10        6    10.656912985 19864  D   R 16576 + 8 [mount]
  8,33  10        7    10.656918786 19864  D   R 16584 + 8 [mount]
  8,33  10        8    10.656924269 19864  D   R 16592 + 8 [mount]
  8,33  10        9    10.656929489 19864  D   R 16600 + 8 [mount]
  8,33  10       10    10.656934748 19864  D   R 16608 + 8 [mount]
  8,33  10       11    10.656939984 19864  D   R 16616 + 8 [mount]
  8,33  10       12    10.656945143 19864  D   R 16624 + 8 [mount]
  8,33  10       13    10.656950784 19864  D   R 16632 + 8 [mount]
  8,33  10       14    10.656956524 19864  D   R 16640 + 8 [mount]
  8,33  10       15    10.656963695 19864  D   R 16648 + 8 [mount]
  8,33  10       16    10.656969339 19864  D   R 16656 + 8 [mount]
  8,33  10       17    10.656975006 19864  D   R 16664 + 8 [mount]
  8,33  10       18    10.656980355 19864  D   R 16672 + 8 [mount]
  8,33  10       19    10.656985638 19864  D   R 16680 + 8 [mount]
  8,33  10       20    10.656992040 19864  D   R 16688 + 8 [mount]
  8,33  10       21    10.656998065 19864  D   R 16696 + 8 [mount]
  8,33  10       22    10.657003568 19864  D   R 16704 + 8 [mount]
  8,33  10       23    10.657008968 19864  D   R 16712 + 8 [mount]
  8,33  10       24    10.657014067 19864  D   R 16720 + 8 [mount]
  8,33  10       25    10.657018905 19864  D   R 16728 + 8 [mount]
  8,33  10       26    10.657023637 19864  D   R 16736 + 8 [mount]
  8,33  10       27    10.657029160 19864  D   R 16744 + 8 [mount]
  8,33  10       28    10.657034135 19864  D   R 16752 + 8 [mount]
  8,33  10       29    10.657040952 19864  D   R 16760 + 8 [mount]
  8,33  10       30    10.657047087 19864  D   R 16768 + 8 [mount]
  8,33  10       31    10.657068094 19864  D   R 16776 + 8 [mount]
  8,33  10       32    10.657077534 19864  D   R 16784 + 8 [mount]
  8,33  10       33    10.657087304 19864  D   R 16792 + 8 [mount]
  8,33  10       34    10.657096603 19864  D   R 16800 + 8 [mount]
  8,33  10       35    10.657105619 19864  D   R 16808 + 8 [mount]
  8,33  10       36    10.657109020 19864  D  RM 16552 + 8 [mount]
  8,33  10       37    10.657435437 19864  D   R 278664 + 8 [mount]
  8,33  10       38    10.657776376 19864  D WFS 16384 + 8 [mount]
CPU3 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          1,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU4 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          1,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU5 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          3,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU10 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:       37,      145KiB	 Write Dispatches:        1,        4KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 IO unplugs:             0        	 Timer unplugs:           0
CPU11 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          3,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0
CPU16 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        1,        4KiB	 Write Dispatches:      100,    24760KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 IO unplugs:             0        	 Timer unplugs:           0
CPU23 (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:        0,        0KiB	 Write Dispatches:        0,        0KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 Read depth:            50        	 Write depth:           101
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:          4,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0

Total (8,33):
 Reads Queued:           0,        0KiB	 Writes Queued:           0,        0KiB
 Read Dispatches:       38,      149KiB	 Write Dispatches:      101,    24764KiB
 Reads Requeued:         0		 Writes Requeued:         0
 Reads Completed:        0,        0KiB	 Writes Completed:        0,        0KiB
 Read Merges:            0,        0KiB	 Write Merges:            0,        0KiB
 PC Reads Queued:        0,        0KiB	 PC Writes Queued:        0,        0KiB
 PC Read Disp.:         12,        0KiB	 PC Write Disp.:          0,        0KiB
 PC Reads Req.:          0		 PC Writes Req.:          0
 PC Reads Compl.:        0		 PC Writes Compl.:        0
 IO unplugs:             0        	 Timer unplugs:           0

Throughput (R/W): 0KiB/s / 0KiB/s
Events (8,33): 151 entries
Skips: 0 forward (0 -   0.0%)
